ID_Pedido,Data,Loja,Produto,Preco_Unitario,Qtd,Cliente,Faturamento,Forma de venda,Regiao
80054,2024-06-16,Recife,"Monitor 27""",1200.0,5,Cliente_27863,6000.0,Online,Nordeste
40923,2024-06-16,Curitiba,Notebook HP,3200.0,2,Cliente_9237,6400.0,Presencial,Sul
41633,2024-06-16,Salvador,Notebook HP,3200.0,2,Cliente_28540,6400.0,Presencial,Nordeste
19948,2024-06-16,Rio De Janeiro,Notebook Dell,3500.0,2,Cliente_11928,7000.0,Presencial,Sudeste
4572,2024-06-16,Rio De Janeiro,Notebook HP,3200.0,3,Cliente_22061,9600.0,Presencial,Sudeste
4675,2024-06-16,Salvador,Notebook HP,3200.0,3,Cliente_3772,9600.0,Presencial,Nordeste
99037,2024-06-16,Curitiba,Notebook Dell,3500.0,3,Cliente_4845,10500.0,Presencial,Sul
37487,2024-06-16,Porto Alegre,iPhone 14,5500.0,2,Cliente_4743,11000.0,Presencial,Sul
88484,2024-06-16,Recife,iPhone 14,5500.0,2,Cliente_6234,11000.0,Online,Nordeste
97168,2024-06-16,Recife,Smartphone Samsung,2200.0,5,Cliente_2011,11000.0,Online,Nordeste
42472,2024-06-16,Belo Horizonte,Notebook HP,3200.0,5,Cliente_5360,16000.0,Presencial,Sudeste
24882,2024-06-16,Salvador,iPhone 14,5500.0,3,Cliente_27153,16500.0,Presencial,Nordeste
18620,2024-06-16,Salvador,iPhone 14,5500.0,5,Cliente_8551,27500.0,Presencial,Nordeste
7500,2024-06-16,Rio De Janeiro,Notebook HP,3200.0,10,Cliente_12111,32000.0,Presencial,Sudeste
79580,2024-06-16,São Paulo,iPhone 14,5500.0,10,Cliente_26216,55000.0,Presencial,Sudeste
12318,2024-06-17,Curitiba,Cabo HDMI,40.0,1,Cliente_23617,40.0,Presencial,Sul
49965,2024-06-17,Curitiba,Cabo HDMI,40.0,1,Cliente_10661,40.0,Presencial,Sul
50226,2024-06-17,Belo Horizonte,Cabo HDMI,40.0,1,Cliente_11573,40.0,Presencial,Sudeste
53888,2024-06-17,Salvador,Cabo HDMI,40.0,1,Cliente_13949,40.0,Presencial,Nordeste
78926,2024-06-17,Recife,Cabo HDMI,40.0,1,Cliente_16800,40.0,Online,Nordeste
80284,2024-06-17,Recife,Cabo HDMI,40.0,1,Cliente_18867,40.0,Online,Nordeste
83394,2024-06-17,Curitiba,Cabo HDMI,40.0,1,Cliente_20426,40.0,Presencial,Sul
83705,2024-06-17,São Paulo,Cabo HDMI,40.0,1,Cliente_10427,40.0,Presencial,Sudeste
68990,2024-06-17,São Paulo,Cabo HDMI,40.0,2,Cliente_2671,80.0,Presencial,Sudeste
69492,2024-06-17,Belo Horizonte,Cabo HDMI,40.0,2,Cliente_26286,80.0,Presencial,Sudeste
98283,2024-06-17,Curitiba,Cabo HDMI,40.0,2,Cliente_688,80.0,Presencial,Sul
2743,2024-06-17,Porto Alegre,Mouse Gamer,120.0,1,Cliente_6822,120.0,Presencial,Sul
5362,2024-06-17,Porto Alegre,Mouse Gamer,120.0,1,Cliente_24777,120.0,Presencial,Sul
7557,2024-06-17,Rio De Janeiro,Mouse Gamer,120.0,1,Cliente_15520,120.0,Presencial,Sudeste
9021,2024-06-17,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_2473,120.0,Presencial,Sudeste
15523,2024-06-17,São Paulo,Cabo HDMI,40.0,3,Cliente_1368,120.0,Presencial,Sudeste
15926,2024-06-17,Salvador,Mouse Gamer,120.0,1,Cliente_23953,120.0,Presencial,Nordeste
26586,2024-06-17,São Paulo,Mouse Gamer,120.0,1,Cliente_12674,120.0,Presencial,Sudeste
36587,2024-06-17,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_16199,120.0,Presencial,Sudeste
40435,2024-06-17,Porto Alegre,Mouse Gamer,120.0,1,Cliente_28314,120.0,Presencial,Sul
42061,2024-06-17,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_19538,120.0,Presencial,Sudeste
47759,2024-06-17,São Paulo,Mouse Gamer,120.0,1,Cliente_20895,120.0,Presencial,Sudeste
58575,2024-06-17,Curitiba,Mouse Gamer,120.0,1,Cliente_17049,120.0,Presencial,Sul
59780,2024-06-17,Salvador,Mouse Gamer,120.0,1,Cliente_5707,120.0,Presencial,Nordeste
62613,2024-06-17,Salvador,Cabo HDMI,40.0,3,Cliente_23446,120.0,Presencial,Nordeste
81771,2024-06-17,São Paulo,Mouse Gamer,120.0,1,Cliente_13425,120.0,Presencial,Sudeste
82115,2024-06-17,Porto Alegre,Cabo HDMI,40.0,3,Cliente_17848,120.0,Presencial,Sul
84710,2024-06-17,Rio De Janeiro,Mouse Gamer,120.0,1,Cliente_1798,120.0,Presencial,Sudeste
93228,2024-06-17,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_22111,120.0,Presencial,Sudeste
97466,2024-06-17,Porto Alegre,Mouse Gamer,120.0,1,Cliente_5921,120.0,Presencial,Sul
48799,2024-06-17,Rio De Janeiro,Cabo HDMI,40.0,5,Cliente_27855,200.0,Presencial,Sudeste
3469,2024-06-17,Curitiba,Mouse Gamer,120.0,2,Cliente_4290,240.0,Presencial,Sul
4518,2024-06-17,Rio De Janeiro,Teclado Mecânico,250.0,1,Cliente_2251,250.0,Presencial,Sudeste
7263,2024-06-17,Rio De Janeiro,Teclado Mecânico,250.0,1,Cliente_2640,250.0,Presencial,Sudeste
14943,2024-06-17,São Paulo,Teclado Mecânico,250.0,1,Cliente_16939,250.0,Presencial,Sudeste
18735,2024-06-17,Recife,Teclado Mecânico,250.0,1,Cliente_22188,250.0,Online,Nordeste
33067,2024-06-17,Rio De Janeiro,Teclado Mecânico,250.0,1,Cliente_4903,250.0,Presencial,Sudeste
84376,2024-06-17,Rio De Janeiro,Teclado Mecânico,250.0,1,Cliente_23266,250.0,Presencial,Sudeste
86723,2024-06-17,Recife,Teclado Mecânico,250.0,1,Cliente_19618,250.0,Online,Nordeste
91489,2024-06-17,São Paulo,Teclado Mecânico,250.0,1,Cliente_7903,250.0,Presencial,Sudeste
92901,2024-06-17,Salvador,Teclado Mecânico,250.0,1,Cliente_23727,250.0,Presencial,Nordeste
93624,2024-06-17,Salvador,Teclado Mecânico,250.0,1,Cliente_4300,250.0,Presencial,Nordeste
51583,2024-06-17,Belo Horizonte,Mouse Gamer,120.0,3,Cliente_29246,360.0,Presencial,Sudeste
448,2024-06-17,Rio De Janeiro,Teclado Mecânico,250.0,2,Cliente_20647,500.0,Presencial,Sudeste
70133,2024-06-17,Curitiba,Teclado Mecânico,250.0,2,Cliente_11905,500.0,Presencial,Sul
80888,2024-06-17,Rio De Janeiro,Teclado Mecânico,250.0,2,Cliente_25093,500.0,Presencial,Sudeste
97661,2024-06-17,Recife,Mouse Gamer,120.0,5,Cliente_11410,600.0,Online,Nordeste
6285,2024-06-17,Recife,Teclado Mecânico,250.0,3,Cliente_2210,750.0,Online,Nordeste
18510,2024-06-17,Salvador,Teclado Mecânico,250.0,3,Cliente_12890,750.0,Presencial,Nordeste
11101,2024-06-17,Curitiba,"Monitor 27""",1200.0,1,Cliente_11398,1200.0,Presencial,Sul
30479,2024-06-17,Curitiba,"Monitor 27""",1200.0,1,Cliente_24688,1200.0,Presencial,Sul
45296,2024-06-17,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_6852,1200.0,Presencial,Sul
45855,2024-06-17,Rio De Janeiro,"Monitor 27""",1200.0,1,Cliente_28940,1200.0,Presencial,Sudeste
49747,2024-06-17,Curitiba,"Monitor 27""",1200.0,1,Cliente_15064,1200.0,Presencial,Sul
69918,2024-06-17,São Paulo,"Monitor 27""",1200.0,1,Cliente_20090,1200.0,Presencial,Sudeste
75108,2024-06-17,Rio De Janeiro,"Monitor 27""",1200.0,1,Cliente_7911,1200.0,Presencial,Sudeste
86197,2024-06-17,Recife,"Monitor 27""",1200.0,1,Cliente_15377,1200.0,Online,Nordeste
94777,2024-06-17,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_4890,1200.0,Presencial,Sul
98580,2024-06-17,Salvador,"Monitor 27""",1200.0,1,Cliente_23829,1200.0,Presencial,Nordeste
15574,2024-06-17,Salvador,Teclado Mecânico,250.0,5,Cliente_23069,1250.0,Presencial,Nordeste
20320,2024-06-17,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_18324,2200.0,Presencial,Sudeste
20904,2024-06-17,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_7755,2200.0,Presencial,Sudeste
39713,2024-06-17,Salvador,Smartphone Samsung,2200.0,1,Cliente_9059,2200.0,Presencial,Nordeste
44614,2024-06-17,Rio De Janeiro,Smartphone Samsung,2200.0,1,Cliente_25359,2200.0,Presencial,Sudeste
50250,2024-06-17,Rio De Janeiro,Smartphone Samsung,2200.0,1,Cliente_26214,2200.0,Presencial,Sudeste
53166,2024-06-17,São Paulo,Smartphone Samsung,2200.0,1,Cliente_20005,2200.0,Presencial,Sudeste
56017,2024-06-17,São Paulo,Smartphone Samsung,2200.0,1,Cliente_1504,2200.0,Presencial,Sudeste
80742,2024-06-17,Rio De Janeiro,Smartphone Samsung,2200.0,1,Cliente_18110,2200.0,Presencial,Sudeste
81423,2024-06-17,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_9421,2200.0,Presencial,Sudeste
82120,2024-06-17,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_11351,2200.0,Presencial,Sudeste
86719,2024-06-17,Recife,Smartphone Samsung,2200.0,1,Cliente_5271,2200.0,Online,Nordeste
88736,2024-06-17,Curitiba,Smartphone Samsung,2200.0,1,Cliente_19720,2200.0,Presencial,Sul
95310,2024-06-17,Salvador,Smartphone Samsung,2200.0,1,Cliente_8242,2200.0,Presencial,Nordeste
97054,2024-06-17,Porto Alegre,Smartphone Samsung,2200.0,1,Cliente_29837,2200.0,Presencial,Sul
44480,2024-06-17,Curitiba,"Monitor 27""",1200.0,2,Cliente_3796,2400.0,Presencial,Sul
10128,2024-06-17,Rio De Janeiro,Notebook HP,3200.0,1,Cliente_14125,3200.0,Presencial,Sudeste
14742,2024-06-17,Rio De Janeiro,Notebook HP,3200.0,1,Cliente_10111,3200.0,Presencial,Sudeste
14815,2024-06-17,Recife,Notebook HP,3200.0,1,Cliente_6356,3200.0,Online,Nordeste
17668,2024-06-17,Porto Alegre,Notebook HP,3200.0,1,Cliente_20807,3200.0,Presencial,Sul
26549,2024-06-17,Belo Horizonte,Notebook HP,3200.0,1,Cliente_5697,3200.0,Presencial,Sudeste
26762,2024-06-17,Belo Horizonte,Notebook HP,3200.0,1,Cliente_9627,3200.0,Presencial,Sudeste
27551,2024-06-17,Rio De Janeiro,Notebook HP,3200.0,1,Cliente_14339,3200.0,Presencial,Sudeste
29379,2024-06-17,São Paulo,Notebook HP,3200.0,1,Cliente_23530,3200.0,Presencial,Sudeste
38398,2024-06-17,Rio De Janeiro,Notebook HP,3200.0,1,Cliente_21937,3200.0,Presencial,Sudeste
41749,2024-06-17,Rio De Janeiro,Notebook HP,3200.0,1,Cliente_28201,3200.0,Presencial,Sudeste
63820,2024-06-17,Curitiba,Notebook HP,3200.0,1,Cliente_4003,3200.0,Presencial,Sul
69075,2024-06-17,Porto Alegre,Notebook HP,3200.0,1,Cliente_17172,3200.0,Presencial,Sul
71509,2024-06-17,Curitiba,Notebook HP,3200.0,1,Cliente_24983,3200.0,Presencial,Sul
79264,2024-06-17,São Paulo,Notebook HP,3200.0,1,Cliente_13077,3200.0,Presencial,Sudeste
82347,2024-06-17,Recife,Notebook HP,3200.0,1,Cliente_585,3200.0,Online,Nordeste
86424,2024-06-17,Porto Alegre,Notebook HP,3200.0,1,Cliente_15631,3200.0,Presencial,Sul
87787,2024-06-17,Porto Alegre,Notebook HP,3200.0,1,Cliente_5224,3200.0,Presencial,Sul
820,2024-06-17,Porto Alegre,Notebook Dell,3500.0,1,Cliente_29034,3500.0,Presencial,Sul
2572,2024-06-17,Porto Alegre,Notebook Dell,3500.0,1,Cliente_19735,3500.0,Presencial,Sul
6893,2024-06-17,Belo Horizonte,Notebook Dell,3500.0,1,Cliente_10233,3500.0,Presencial,Sudeste
11537,2024-06-17,Belo Horizonte,Notebook Dell,3500.0,1,Cliente_1592,3500.0,Presencial,Sudeste
14819,2024-06-17,São Paulo,Notebook Dell,3500.0,1,Cliente_25682,3500.0,Presencial,Sudeste
22599,2024-06-17,São Paulo,Notebook Dell,3500.0,1,Cliente_5236,3500.0,Presencial,Sudeste
37400,2024-06-17,Salvador,Notebook Dell,3500.0,1,Cliente_12341,3500.0,Presencial,Nordeste
38282,2024-06-17,Curitiba,Notebook Dell,3500.0,1,Cliente_7894,3500.0,Presencial,Sul
43492,2024-06-17,São Paulo,Notebook Dell,3500.0,1,Cliente_19341,3500.0,Presencial,Sudeste
46627,2024-06-17,São Paulo,Notebook Dell,3500.0,1,Cliente_17088,3500.0,Presencial,Sudeste
52901,2024-06-17,Salvador,Notebook Dell,3500.0,1,Cliente_21446,3500.0,Presencial,Nordeste
59091,2024-06-17,Curitiba,Notebook Dell,3500.0,1,Cliente_12357,3500.0,Presencial,Sul
67604,2024-06-17,Porto Alegre,Notebook Dell,3500.0,1,Cliente_6674,3500.0,Presencial,Sul
82442,2024-06-17,Recife,Notebook Dell,3500.0,1,Cliente_596,3500.0,Online,Nordeste
28973,2024-06-17,Salvador,"Monitor 27""",1200.0,3,Cliente_20372,3600.0,Presencial,Nordeste
41959,2024-06-17,Rio De Janeiro,"Monitor 27""",1200.0,3,Cliente_7677,3600.0,Presencial,Sudeste
67912,2024-06-17,Porto Alegre,"Monitor 27""",1200.0,3,Cliente_26362,3600.0,Presencial,Sul
14060,2024-06-17,Curitiba,Smartphone Samsung,2200.0,2,Cliente_2262,4400.0,Presencial,Sul
67153,2024-06-17,Belo Horizonte,Smartphone Samsung,2200.0,2,Cliente_10068,4400.0,Presencial,Sudeste
2376,2024-06-17,Porto Alegre,iPhone 14,5500.0,1,Cliente_26344,5500.0,Presencial,Sul
7164,2024-06-17,Recife,iPhone 14,5500.0,1,Cliente_1206,5500.0,Online,Nordeste
27737,2024-06-17,Porto Alegre,iPhone 14,5500.0,1,Cliente_19265,5500.0,Presencial,Sul
36502,2024-06-17,Belo Horizonte,iPhone 14,5500.0,1,Cliente_1941,5500.0,Presencial,Sudeste
38492,2024-06-17,Rio De Janeiro,iPhone 14,5500.0,1,Cliente_860,5500.0,Presencial,Sudeste
54839,2024-06-17,São Paulo,iPhone 14,5500.0,1,Cliente_15823,5500.0,Presencial,Sudeste
86642,2024-06-17,Curitiba,iPhone 14,5500.0,1,Cliente_27726,5500.0,Presencial,Sul
89115,2024-06-17,Recife,iPhone 14,5500.0,1,Cliente_9313,5500.0,Online,Nordeste
89965,2024-06-17,Salvador,"Monitor 27""",1200.0,5,Cliente_29726,6000.0,Presencial,Nordeste
24620,2024-06-17,Rio De Janeiro,Notebook HP,3200.0,2,Cliente_3532,6400.0,Presencial,Sudeste
57243,2024-06-17,Salvador,Notebook HP,3200.0,2,Cliente_12632,6400.0,Presencial,Nordeste
80303,2024-06-17,Recife,Notebook HP,3200.0,2,Cliente_29350,6400.0,Online,Nordeste
81069,2024-06-17,Rio De Janeiro,Smartphone Samsung,2200.0,3,Cliente_24124,6600.0,Presencial,Sudeste
72599,2024-06-17,São Paulo,Notebook Dell,3500.0,2,Cliente_5454,7000.0,Presencial,Sudeste
84219,2024-06-17,Salvador,Notebook Dell,3500.0,2,Cliente_2515,7000.0,Presencial,Nordeste
94654,2024-06-17,Porto Alegre,Notebook Dell,3500.0,2,Cliente_16641,7000.0,Presencial,Sul
81554,2024-06-17,Porto Alegre,Notebook HP,3200.0,3,Cliente_29944,9600.0,Presencial,Sul
97758,2024-06-17,São Paulo,Notebook HP,3200.0,3,Cliente_23133,9600.0,Presencial,Sudeste
2633,2024-06-17,Recife,Notebook Dell,3500.0,3,Cliente_2,10500.0,Online,Nordeste
36413,2024-06-17,Recife,Notebook Dell,3500.0,3,Cliente_6703,10500.0,Online,Nordeste
97266,2024-06-17,Curitiba,Notebook Dell,3500.0,3,Cliente_1426,10500.0,Presencial,Sul
34731,2024-06-17,São Paulo,iPhone 14,5500.0,2,Cliente_24092,11000.0,Presencial,Sudeste
36697,2024-06-17,São Paulo,iPhone 14,5500.0,2,Cliente_17946,11000.0,Presencial,Sudeste
43735,2024-06-17,Porto Alegre,iPhone 14,5500.0,2,Cliente_28510,11000.0,Presencial,Sul
64303,2024-06-17,São Paulo,iPhone 14,5500.0,2,Cliente_15168,11000.0,Presencial,Sudeste
47844,2024-06-17,Curitiba,"Monitor 27""",1200.0,10,Cliente_897,12000.0,Presencial,Sul
1925,2024-06-17,Belo Horizonte,Notebook HP,3200.0,5,Cliente_22385,16000.0,Presencial,Sudeste
4297,2024-06-17,Salvador,Notebook HP,3200.0,5,Cliente_29845,16000.0,Presencial,Nordeste
7943,2024-06-17,Rio De Janeiro,Notebook HP,3200.0,5,Cliente_6275,16000.0,Presencial,Sudeste
89271,2024-06-17,Porto Alegre,Notebook HP,3200.0,5,Cliente_26308,16000.0,Presencial,Sul
3855,2024-06-17,Recife,iPhone 14,5500.0,3,Cliente_23652,16500.0,Online,Nordeste
30656,2024-06-17,Curitiba,iPhone 14,5500.0,3,Cliente_14396,16500.0,Presencial,Sul
53664,2024-06-17,Curitiba,Notebook Dell,3500.0,5,Cliente_5121,17500.0,Presencial,Sul
12736,2024-06-18,Recife,Cabo HDMI,40.0,1,Cliente_13534,40.0,Online,Nordeste
37865,2024-06-18,Rio De Janeiro,Cabo HDMI,40.0,1,Cliente_15465,40.0,Presencial,Sudeste
39577,2024-06-18,Curitiba,Cabo HDMI,40.0,1,Cliente_16093,40.0,Presencial,Sul
45475,2024-06-18,Salvador,Cabo HDMI,40.0,1,Cliente_8620,40.0,Presencial,Nordeste
46169,2024-06-18,Porto Alegre,Cabo HDMI,40.0,1,Cliente_9023,40.0,Presencial,Sul
46616,2024-06-18,Belo Horizonte,Cabo HDMI,40.0,1,Cliente_43,40.0,Presencial,Sudeste
47602,2024-06-18,Rio De Janeiro,Cabo HDMI,40.0,1,Cliente_2302,40.0,Presencial,Sudeste
54259,2024-06-18,Rio De Janeiro,Cabo HDMI,40.0,1,Cliente_22828,40.0,Presencial,Sudeste
58002,2024-06-18,Salvador,Cabo HDMI,40.0,1,Cliente_25416,40.0,Presencial,Nordeste
78515,2024-06-18,Belo Horizonte,Cabo HDMI,40.0,1,Cliente_23034,40.0,Presencial,Sudeste
95411,2024-06-18,Salvador,Cabo HDMI,40.0,1,Cliente_20127,40.0,Presencial,Nordeste
43977,2024-06-18,Rio De Janeiro,Cabo HDMI,40.0,2,Cliente_28455,80.0,Presencial,Sudeste
52825,2024-06-18,Salvador,Cabo HDMI,40.0,2,Cliente_13088,80.0,Presencial,Nordeste
69893,2024-06-18,Recife,Cabo HDMI,40.0,2,Cliente_10481,80.0,Online,Nordeste
87161,2024-06-18,São Paulo,Cabo HDMI,40.0,2,Cliente_18962,80.0,Presencial,Sudeste
6266,2024-06-18,São Paulo,Mouse Gamer,120.0,1,Cliente_12357,120.0,Presencial,Sudeste
22785,2024-06-18,Recife,Mouse Gamer,120.0,1,Cliente_14001,120.0,Online,Nordeste
23037,2024-06-18,Recife,Mouse Gamer,120.0,1,Cliente_28269,120.0,Online,Nordeste
23455,2024-06-18,Rio De Janeiro,Mouse Gamer,120.0,1,Cliente_15594,120.0,Presencial,Sudeste
48800,2024-06-18,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_14392,120.0,Presencial,Sudeste
49822,2024-06-18,São Paulo,Mouse Gamer,120.0,1,Cliente_29946,120.0,Presencial,Sudeste
51591,2024-06-18,Rio De Janeiro,Mouse Gamer,120.0,1,Cliente_16460,120.0,Presencial,Sudeste
54059,2024-06-18,Belo Horizonte,Cabo HDMI,40.0,3,Cliente_360,120.0,Presencial,Sudeste
57021,2024-06-18,Recife,Mouse Gamer,120.0,1,Cliente_26980,120.0,Online,Nordeste
60927,2024-06-18,Recife,Mouse Gamer,120.0,1,Cliente_23862,120.0,Online,Nordeste
73805,2024-06-18,Curitiba,Cabo HDMI,40.0,3,Cliente_25313,120.0,Presencial,Sul
73949,2024-06-18,Rio De Janeiro,Mouse Gamer,120.0,1,Cliente_7875,120.0,Presencial,Sudeste
85283,2024-06-18,Porto Alegre,Mouse Gamer,120.0,1,Cliente_16170,120.0,Presencial,Sul
91742,2024-06-18,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_23420,120.0,Presencial,Sudeste
20586,2024-06-18,Porto Alegre,Mouse Gamer,120.0,2,Cliente_18485,240.0,Presencial,Sul
15192,2024-06-18,Salvador,Teclado Mecânico,250.0,1,Cliente_26506,250.0,Presencial,Nordeste
16843,2024-06-18,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_27537,250.0,Presencial,Sudeste
32424,2024-06-18,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_20102,250.0,Presencial,Sul
38738,2024-06-18,São Paulo,Teclado Mecânico,250.0,1,Cliente_7222,250.0,Presencial,Sudeste
50264,2024-06-18,Rio De Janeiro,Teclado Mecânico,250.0,1,Cliente_14673,250.0,Presencial,Sudeste
51315,2024-06-18,Recife,Teclado Mecânico,250.0,1,Cliente_822,250.0,Online,Nordeste
57513,2024-06-18,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_20118,250.0,Presencial,Sul
65941,2024-06-18,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_28003,250.0,Presencial,Sudeste
66033,2024-06-18,Rio De Janeiro,Teclado Mecânico,250.0,1,Cliente_23066,250.0,Presencial,Sudeste
76705,2024-06-18,São Paulo,Teclado Mecânico,250.0,1,Cliente_29534,250.0,Presencial,Sudeste
82880,2024-06-18,Rio De Janeiro,Teclado Mecânico,250.0,1,Cliente_19657,250.0,Presencial,Sudeste
92036,2024-06-18,Salvador,Teclado Mecânico,250.0,1,Cliente_25838,250.0,Presencial,Nordeste
95709,2024-06-18,Curitiba,Teclado Mecânico,250.0,1,Cliente_28567,250.0,Presencial,Sul
96445,2024-06-18,Curitiba,Teclado Mecânico,250.0,1,Cliente_16359,250.0,Presencial,Sul
17172,2024-06-18,Porto Alegre,Mouse Gamer,120.0,5,Cliente_22684,600.0,Presencial,Sul
34062,2024-06-18,Salvador,Mouse Gamer,120.0,5,Cliente_17067,600.0,Presencial,Nordeste
44531,2024-06-18,Rio De Janeiro,Mouse Gamer,120.0,5,Cliente_1986,600.0,Presencial,Sudeste
62396,2024-06-18,Curitiba,Teclado Mecânico,250.0,3,Cliente_10045,750.0,Presencial,Sul
64023,2024-06-18,Salvador,Teclado Mecânico,250.0,3,Cliente_4599,750.0,Presencial,Nordeste
577,2024-06-18,São Paulo,"Monitor 27""",1200.0,1,Cliente_27697,1200.0,Presencial,Sudeste
11085,2024-06-18,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_20333,1200.0,Presencial,Sudeste
15472,2024-06-18,Recife,"Monitor 27""",1200.0,1,Cliente_1152,1200.0,Online,Nordeste
19052,2024-06-18,Recife,"Monitor 27""",1200.0,1,Cliente_13921,1200.0,Online,Nordeste
25153,2024-06-18,Salvador,"Monitor 27""",1200.0,1,Cliente_20827,1200.0,Presencial,Nordeste
37535,2024-06-18,Salvador,"Monitor 27""",1200.0,1,Cliente_5033,1200.0,Presencial,Nordeste
48590,2024-06-18,Rio De Janeiro,"Monitor 27""",1200.0,1,Cliente_20551,1200.0,Presencial,Sudeste
52665,2024-06-18,Recife,"Monitor 27""",1200.0,1,Cliente_22450,1200.0,Online,Nordeste
55767,2024-06-18,Salvador,"Monitor 27""",1200.0,1,Cliente_24,1200.0,Presencial,Nordeste
75831,2024-06-18,São Paulo,"Monitor 27""",1200.0,1,Cliente_18974,1200.0,Presencial,Sudeste
77926,2024-06-18,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_24514,1200.0,Presencial,Sul
80849,2024-06-18,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_20625,1200.0,Presencial,Sudeste
82105,2024-06-18,Recife,"Monitor 27""",1200.0,1,Cliente_22149,1200.0,Online,Nordeste
82847,2024-06-18,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_22856,1200.0,Presencial,Sul
86484,2024-06-18,Rio De Janeiro,"Monitor 27""",1200.0,1,Cliente_6455,1200.0,Presencial,Sudeste
4173,2024-06-18,Porto Alegre,Teclado Mecânico,250.0,5,Cliente_23717,1250.0,Presencial,Sul
1662,2024-06-18,São Paulo,Smartphone Samsung,2200.0,1,Cliente_17305,2200.0,Presencial,Sudeste
6198,2024-06-18,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_2049,2200.0,Presencial,Sudeste
20854,2024-06-18,Salvador,Smartphone Samsung,2200.0,1,Cliente_28919,2200.0,Presencial,Nordeste
20891,2024-06-18,Salvador,Smartphone Samsung,2200.0,1,Cliente_25852,2200.0,Presencial,Nordeste
30757,2024-06-18,Salvador,Smartphone Samsung,2200.0,1,Cliente_15824,2200.0,Presencial,Nordeste
33186,2024-06-18,Porto Alegre,Smartphone Samsung,2200.0,1,Cliente_26390,2200.0,Presencial,Sul
41043,2024-06-18,Salvador,Smartphone Samsung,2200.0,1,Cliente_19886,2200.0,Presencial,Nordeste
45711,2024-06-18,Curitiba,Smartphone Samsung,2200.0,1,Cliente_16488,2200.0,Presencial,Sul
51324,2024-06-18,Porto Alegre,Smartphone Samsung,2200.0,1,Cliente_26282,2200.0,Presencial,Sul
52321,2024-06-18,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_5621,2200.0,Presencial,Sudeste
58839,2024-06-18,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_4108,2200.0,Presencial,Sudeste
69819,2024-06-18,Curitiba,Smartphone Samsung,2200.0,1,Cliente_11699,2200.0,Presencial,Sul
81110,2024-06-18,Rio De Janeiro,Smartphone Samsung,2200.0,1,Cliente_5896,2200.0,Presencial,Sudeste
82887,2024-06-18,Rio De Janeiro,Smartphone Samsung,2200.0,1,Cliente_24002,2200.0,Presencial,Sudeste
86809,2024-06-18,São Paulo,Smartphone Samsung,2200.0,1,Cliente_15733,2200.0,Presencial,Sudeste
92932,2024-06-18,Recife,Smartphone Samsung,2200.0,1,Cliente_19402,2200.0,Online,Nordeste
99808,2024-06-18,Recife,Smartphone Samsung,2200.0,1,Cliente_17351,2200.0,Online,Nordeste
17551,2024-06-18,Belo Horizonte,"Monitor 27""",1200.0,2,Cliente_5199,2400.0,Presencial,Sudeste
18312,2024-06-18,Curitiba,"Monitor 27""",1200.0,2,Cliente_8752,2400.0,Presencial,Sul
4667,2024-06-18,São Paulo,Notebook HP,3200.0,1,Cliente_12391,3200.0,Presencial,Sudeste
9780,2024-06-18,Belo Horizonte,Notebook HP,3200.0,1,Cliente_5198,3200.0,Presencial,Sudeste
11530,2024-06-18,Rio De Janeiro,Notebook HP,3200.0,1,Cliente_24972,3200.0,Presencial,Sudeste
12716,2024-06-18,Belo Horizonte,Notebook HP,3200.0,1,Cliente_16467,3200.0,Presencial,Sudeste
16419,2024-06-18,Salvador,Notebook HP,3200.0,1,Cliente_25288,3200.0,Presencial,Nordeste
20566,2024-06-18,Rio De Janeiro,Notebook HP,3200.0,1,Cliente_23439,3200.0,Presencial,Sudeste
26095,2024-06-18,Recife,Notebook HP,3200.0,1,Cliente_16632,3200.0,Online,Nordeste
27275,2024-06-18,Recife,Notebook HP,3200.0,1,Cliente_2528,3200.0,Online,Nordeste
43945,2024-06-18,Recife,Notebook HP,3200.0,1,Cliente_18487,3200.0,Online,Nordeste
45857,2024-06-18,Rio De Janeiro,Notebook HP,3200.0,1,Cliente_5529,3200.0,Presencial,Sudeste
